video_id,title,filename,pub_date,assemblyai_transcript_id
mEYCZNaLUG4,You Can Cheer Yourself Up Ross 1 04 24 24,2024-04-24-you-can-cheer-yourself-up-ross-1-04-24-24.md,2024-04-24,4e16a477-3d74-4660-b2d4-1556fa2e4a1e
4Z5U20qoRPI,We Don't Need To Be Right The Sangha UK 212 Dhammadasa 04 25 24,2024-04-25-we-don-t-need-to-be-right-the-sangha-uk-212-dhammadasa-04-25-24.md,2024-04-25,2d6e49ad-784b-4cb3-a613-e7f0f118450b
3OsS_lgKAeM,Pleasure Wherever It May Be Found The Sangha US 113,2024-04-27-pleasure-wherever-it-may-be-found-the-sangha-us-113.md,2024-04-27,
NeKzyUFxRg8,What Is Thinking? The Sangha UK 113,2024-04-28-what-is-thinking-the-sangha-uk-214.md,2024-04-28,
XAS13s92y34,Sangha Testimonials & The Real Way to Practice The Sangha US 114 05 04 24,2024-05-04-sangha-testimonials---the-real-way-to-practice-the-sangha-us-114-05-04-24.md,2024-05-04,1ba66fc2-e4bb-4211-9640-9b8490c482a9
MPBGUnrAUuI,Can You Change Your Attitude? The Sangha UK 214 05 05 24,2024-05-05-can-you-change-your-attitude--the-sangha-uk-214-05-05-24.md,2024-05-05,42287713-8b27-45b0-ae48-210fdafd1724
R2eyOgMGL3A,Be Satisfied With What You've Got Paulius 2 05 07 24,2024-05-07-be-satisfied-with-what-you-ve-got-paulius-2-05-07-24.md,2024-05-07,310729b4-1731-4000-a8f2-57be17e04740
lkbzKQX9jeM,Our Perceptions Lie to Us A Anonymous 8 05 07 24,2024-05-07-our-perceptions-lie-to-us-a-anonymous-8-05-07-24.md,2024-05-07,c96da6f1-54db-4191-a466-04681d75bd6d
4KRhkJXxH78,You Don't Have to Follow the Mind The Sangha UK 215 Dhammadasa & DJ 05 08 24,2024-05-08-you-don-t-have-to-follow-the-mind-the-sangha-uk-215-dhammadasa---dj-05-08-24.md,2024-05-08,95a5c5bc-abbe-4cb3-9f52-5300d329eff3
2koz1UDfzAU,You Don't Need Love Tomas D 1 05 09 24,2024-05-09-you-don-t-need-love-tomas-d-1-05-09-24.md,2024-05-09,
1DBfx0BshDA,The Buddha Only Teaches One Thing Dylan K 1 05 10 24,2024-05-10-the-buddha-only-teaches-one-thing-dylan-k-1-05-10-24.md,2024-05-10,c2dd34a5-18b4-40d6-b3bc-d184918a5f79
-JnZaJ6exAQ,MN 54: Potaliyasutta & Staying in the First Jhana Daniel 13 05 11 24,2024-05-11-mn-54--potaliyasutta---staying-in-the-first-jhana-daniel-13-05-11-24.md,2024-05-11,1857c9a4-757c-455b-b193-a769b99e0d26
-_Cqidtbbs4,That Attitude is Not Who You Are The Sangha US 115 05 11 24,2024-05-11-that-attitude-is-not-who-you-are-the-sangha-us-115-05-11-24.md,2024-05-11,61d36ffc-2db3-4f16-8d8e-416701ff2435
tgtToKIj9XA,You Can Set It Down Jonas 1 05 11 24,2024-05-11-you-can-set-it-down-jonas-1-05-11-24.md,2024-05-11,
RXFniYqk1EQ,Practice is Easier Without Magical Beliefs The Sangha UK 216 05 12 24,2024-05-12-practice-is-easier-without-magical-beliefs-the-sangha-uk-216-05-12-24.md,2024-05-12,be3f745b-f9f1-4073-ac9e-30be2bd5d298
Y9jOSEBPpcE,Be The Boss of Your Own Destiny - Daily Dhammarato,2024-05-13-Daily-Dhammarato-Be-The-Boss-of-Your-Own-Destiny.md,2024-05-13,
ld2ymnESziQ,When Is A Thought Wholesome? Scott 14 05 13 24,2024-05-13-when-is-a-thought-wholesome--scott-14-05-13-24.md,2024-05-13,7c49b397-3159-446b-aace-631effbec3c1
prZahxna8U4,Our True Nature is Satisfaction Dhammadasa & DJ The Sangha UK 217 05 16 24,2024-05-16-our-true-nature-is-satisfaction-dhammadasa---dj-the-sangha-uk-217-05-16-24.md,2024-05-16,ff1f82a8-0a37-43f0-804d-fb5f328c93d7
QySvsLfqKGQ,What A Relief It Is Anjuna 1 05 17 24,2024-05-17-what-a-relief-it-is-anjuna-1-05-17-24.md,2024-05-17,d0be63db-10bb-4a80-a1f8-da0cff5bee00
ozylg5kcu50,Everything Is A Toy Dylan K 2 05 18 24,2024-05-18-everything-is-a-toy-dylan-k-2-05-18-24.md,2024-05-18,a457e9da-6066-4aff-b389-e438867c0b07
w7GRJejWoVA,Fear The Sangha US 116 05 18 24,2024-05-18-fear-the-sangha-us-116-05-18-24.md,2024-05-18,c28ed7a0-c233-411f-8463-5eaa0e1ede6e
CsBD83YggUw,Placebos and The Real Cure The Sangha UK 218 05 19 24,2024-05-19-placebos-and-the-real-cure-the-sangha-uk-218-05-19-24.md,2024-05-19,22c777b9-5338-43f7-91c2-4f60d0256770
ZcUVVED4N-g,Back in the Saddle Again Scott 15 05 20 24,2024-05-20-back-in-the-saddle-again-scott-15-05-20-24.md,2024-05-20,2d5a20c0-5849-4d68-90ce-5f4bddfa4a9c
ASvN9KE21W0,See That It's A Paradise Vinny 3 05 20 24,2024-05-20-see-that-it-s-a-paradise-vinny-3-05-20-24.md,2024-05-20,46f3ebbe-051f-4b8b-a350-de376a34efcf
Ik24DU4LNsw,The Only Real True Value Dhamma Dasa The Sangha UK 219 05 22 24,2024-05-22-the-only-real-true-value-dhamma-dasa-the-sangha-uk-219-05-22-24.md,2024-05-22,316afd1a-0390-418e-8efe-953a86358dbc
L3yIbTJAq0c,Stop Looking For Progress Jonas 2 05 23 24,2024-05-23-stop-looking-for-progress-jonas-2-05-23-24.md,2024-05-23,7acccf07-b1ef-48d5-8ce5-5f5859cf61db
4zFSM4DoZHY,The Past Is Dead The Sangha US 117 05 25 24,2024-05-25-the-past-is-dead-the-sangha-us-117-05-25-24.md,2024-05-25,0fc7b2ae-4c0d-4e0c-8a5a-92da9c018981
ESQWcj892JQ,Freedom = Nothing Left to Lose The Sangha UK 220 05 26 24,2024-05-26-freedom---nothing-left-to-lose-the-sangha-uk-220-05-26-24.md,2024-05-26,26290719-ee21-4052-bbd1-f91fead76497
LhjojWs9r-w,Can You Make A Mistake Without Dukkha? Daniel 14 05 27 24,2024-05-27-can-you-make-a-mistake-without-dukkha--daniel-14-05-27-24.md,2024-05-27,b8ed385a-6758-4e4c-9134-58224da8d263
1ZFR63S4jMI,Have Fun Throwing Life Rafts Ivan 11 05 27 24,2024-05-27-have-fun-throwing-life-rafts-ivan-11-05-27-24.md,2024-05-27,66ebfcaa-4383-48de-bcfe-4959fa0446d5
Gtk2xLphji8,Cremation of Ven Buddhadasa,2024-05-30-cremation-of-ven-buddhadasa.md,2024-05-30,f12d686e-fd51-46a5-b825-aedfd5298f20
o7pYt10Y_w0,Gently Accepting The Way Things Are Dhamma Dasa The Sangha UK 221 05 30 24,2024-05-30-gently-accepting-the-way-things-are-dhamma-dasa-the-sangha-uk-221-05-30-24.md,2024-05-30,50c3181c-b7d8-4cee-ad7d-773056e689d1
Rq5Akeu0mTY,Be A Friend To Yourself The Sangha US 118 06 01 24,2024-06-01-be-a-friend-to-yourself-the-sangha-us-118-06-01-24.md,2024-06-01,f218d3de-9a00-4e1d-998f-ef136217fc99
Lm-YSnuZvdo,Keep Repeating Wholesome Thoughts Anjuna 2 06 03 24,2024-06-03-keep-repeating-wholesome-thoughts-anjuna-2-06-03-24.md,2024-06-03,bac54995-fff0-40d7-8062-6b05cfe632e2
xK8Pi_d3KHI,"No Problems, No Worries, No Doubts Eddie 1 06 03 24",2024-06-03-no-problems--no-worries--no-doubts-eddie-1-06-03-24.md,2024-06-03,e5457347-d482-4dbb-8570-7d15635b2a6e
y3Cj2VpF3EE,Everything is Okay Tuomas 2 06 06 24,2024-06-06-everything-is-okay-tuomas-2-06-06-24.md,2024-06-06,8dc7a880-54fc-4555-aa39-c1585d103a8e
Xg7QrzqTghQ,Now Is Still Here Shamil 1 06 06 24,2024-06-06-now-is-still-here-shamil-1-06-06-24.md,2024-06-06,
yTvtKlT5SrA,Direct Path Goes Directly to Satisfaction - The Sangha US 119 - 06.08.24,2024-06-08-direct-path-goes-directly-to-satisfaction-the-sangha-us-119.md,2024-06-08,
a8UzOj_0J5U,"Don''t Hate ""Hate"", Be Happy To See It Jonas 3 06 08 24",2024-06-08-don-t-hate--hate---be-happy-to-see-it-jonas-3-06-08-24.md,2024-06-08,f42eca6e-32f1-4568-890a-8e2c54bcf79a
WeW7BKIVj_g,Don't Have To Answer That Question Dylan 3 06 08 24,2024-06-08-don-t-have-to-answer-that-question-dylan-3-06-08-24.md,2024-06-08,80f9e116-f331-4732-af4d-a9dadf392973
L3S5K0SnShE,Have Happy Thoughts Alexander 1 06 08 24,2024-06-08-have-happy-thoughts-alexander-1-06-08-24.md,2024-06-08,
5m7RnyKvBrI,"Veggies, Jhana and Dark Nights The Sangha UK 222 06 09 24",2024-06-09-veggies--jhana-and-dark-nights-the-sangha-uk-222-06-09-24.md,2024-06-09,
ePG5a3Iwr4E,All Views Are Conditioned Dhamma Friends Discord 1 06 10 24,2024-06-10-all-views-are-conditioned-dhamma-friends-discord-1-06-10-24.md,2024-06-10,166743d6-d3d0-44f1-979f-075ef07c70c2
iWn3xJXbkJo,Walking and Restlessness Scott 16 06 10 24,2024-06-10-walking-and-restlessness-scott-16-06-10-24.md,2024-06-10,883d6d03-ac0b-43a1-a472-50ce8bf34884
2EqIzzPdnRM,"Don't Deal With Doubt, Kick It Out Tuomas 3 06 11 24",2024-06-11-don-t-deal-with-doubt--kick-it-out-tuomas-3-06-11-24.md,2024-06-11,ed9417cc-eb13-4947-92cc-af29b3ac62e0
gpv5c3JYtc0,There's No Need For Worry Dhamma Dasa The Sangha UK 223 06 12 24,2024-06-12-there-s-no-need-for-worry-dhamma-dasa-the-sangha-uk-223-06-12-24.md,2024-06-12,40dbccec-576d-4270-b99d-b08e0252c2b8
Rj1xfRewbvc,What's Left After The End Of Perception? Gerry 23 06 13 24,2024-06-13-what-s-left-after-the-end-of-perception--gerry-23-06-13-24.md,2024-06-13,0c896381-b7ab-4aea-a49d-86b55a650666
fOS1mURk_YE,Be Easy On Yourself A Anonymous 9 06 14 24,2024-06-14-be-easy-on-yourself-a-anonymous-9-06-14-24.md,2024-06-14,99075d7a-bb42-4791-bb7f-6c9c135a0e00
_ov0Gpl9jbo,Being in the Stream Basil 1 06 14 24,2024-06-14-being-in-the-stream-basil-1-06-14-24.md,2024-06-14,
3HEdb1Invro,Not Sure Is Always The Best Answer Dylan K 4 06 14 24,2024-06-14-not-sure-is-always-the-best-answer-dylan-k-4-06-14-24.md,2024-06-14,576da872-209b-4cc4-8e92-d8399094fc1f
NATuUTpzyow,Shine A Light On It Allister 1 06 14 24,2024-06-14-shine-a-light-on-it-allister-1-06-14-24.md,2024-06-14,ed8fdf89-6ebe-4456-969d-92b376329469
AnC98s4nlRk,We Create Our Delusions The Sangha US 120 06 15 24,2024-06-15-we-create-our-delusions-the-sangha-us-120-06-15-24.md,2024-06-15,a6e8fe8b-5998-4357-9eef-d6b2c76826f1
nBqAs0hyFKA,It's Okay That You Don't Know The Sangha UK 224 06 16 24,2024-06-16-it-s-okay-that-you-don-t-know-the-sangha-uk-224-06-16-24.md,2024-06-16,433c0205-250b-4d22-8d31-3e2944b120d0
